MachineKey,StoreKey,MachineType,MachineName,MachineDescription,VendorName,MachineOS,MachineSource,MachineHardware,MachineSoftware,Status,ServiceStartDate,DecommissionDate,LastModifiedDate
4649,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-06 00:00:00.000,2009-07-06 00:00:00.000
4650,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-06 00:00:00.000,2009-07-06 00:00:00.000
4651,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4652,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4653,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4654,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4655,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4656,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4657,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4658,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4659,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4660,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4661,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4662,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4663,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4664,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4665,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4666,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4667,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4668,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4669,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-07-10 00:00:00.000
4670,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4671,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4672,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4673,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4674,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4675,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4676,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4677,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4678,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4679,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4680,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4681,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4682,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4683,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4684,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4685,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4686,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4687,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-06 00:00:00.000
4688,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-06 00:00:00.000
4689,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-07-06 00:00:00.000
4690,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-06 00:00:00.000
4691,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-06 00:00:00.000
4692,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-06 00:00:00.000
4693,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-06 00:00:00.000
4694,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-07-10 00:00:00.000
4695,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4696,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4697,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4698,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4699,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-07-10 00:00:00.000
4700,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4701,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4702,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4703,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4704,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-07-10 00:00:00.000
4705,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4706,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4707,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-07-10 00:00:00.000
4708,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-07-10 00:00:00.000
4709,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4710,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4711,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4712,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4713,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4714,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4715,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4716,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4717,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4718,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4719,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-18 00:00:00.000,2009-06-18 00:00:00.000
4720,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4721,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-17 00:00:00.000,2009-06-17 00:00:00.000
4722,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-06-16 00:00:00.000,2009-06-16 00:00:00.000
4723,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-10 00:00:00.000,2009-07-10 00:00:00.000
4724,200,WSR01,Fabrikam NAS Web Server,4GB DDR2 Memory; 250GB Hard Drives; Windows 2003 Web Server,"Fabrikam, Inc.",Windows Server 2003,Catalog Data Center,4GB DDR2 Memory; 250GB Hard Drives,Windows Server 2003,Used,2004-10-26 00:00:00.000,2012-07-06 00:00:00.000,2009-07-06 00:00:00.000
