ITSLAkey,DateKey,StoreKey,MachineKey,OutageKey,OutageStartTime,OutageEndTime,DownTime
2975,2009-01-11,19,185,406,2009-01-11 12:03:00,2009-01-11 12:25:00,22
2976,2009-10-08,250,1819,557,2009-10-08 04:16:00,2009-10-08 04:34:00,18
2977,2009-11-07,50,2363,426,2009-11-07 14:52:00,2009-11-07 15:45:00,53
2978,2009-10-09,102,695,428,2009-10-09 12:29:00,2009-10-09 13:00:00,31
2979,2009-11-21,150,1172,529,2009-11-21 15:38:00,2009-11-21 15:42:00,4
2980,2009-07-21,124,910,400,2009-07-21 09:12:00,2009-07-21 09:17:00,5
2981,2009-05-07,195,1621,404,2009-05-07 19:01:00,2009-05-07 19:50:00,49
2982,2009-09-26,183,1500,551,2009-09-26 12:05:00,2009-09-26 12:11:00,6
2983,2009-05-17,129,960,366,2009-05-17 03:37:00,2009-05-17 03:55:00,18
2984,2009-06-17,152,1194,500,2009-06-17 11:29:00,2009-06-17 11:44:00,15
2985,2009-03-04,179,1457,430,2009-03-04 14:05:00,2009-03-04 14:13:00,8
2986,2009-08-11,8,73,346,2009-08-11 04:04:00,2009-08-11 05:00:00,56
2987,2009-03-04,233,1786,324,2009-03-04 09:06:00,2009-03-04 09:17:00,11
2988,2009-09-19,221,2436,497,2009-09-19 19:19:00,2009-09-19 19:41:00,22
2989,2009-02-26,244,2835,481,2009-02-26 08:47:00,2009-02-26 09:16:00,29
2990,2009-05-18,93,2074,379,2009-05-18 01:20:00,2009-05-18 02:03:00,43
2991,2009-01-31,135,1021,377,2009-01-31 01:42:00,2009-01-31 01:43:00,1
2992,2009-12-11,171,1381,435,2009-12-11 02:45:00,2009-12-11 02:47:00,2
2993,2009-04-03,290,1908,552,2009-04-03 16:10:00,2009-04-03 16:27:00,17
2994,2009-01-03,75,437,381,2009-01-03 10:31:00,2009-01-03 11:04:00,33
2995,2009-02-18,236,2146,562,2009-02-18 06:20:00,2009-02-18 06:28:00,8
2996,2009-02-06,132,985,457,2009-02-06 05:59:00,2009-02-06 06:23:00,24
2997,2009-12-26,55,2416,486,2009-12-26 20:14:00,2009-12-26 20:56:00,42
2998,2009-02-12,42,1998,356,2009-02-12 02:27:00,2009-02-12 03:05:00,38
2999,2009-04-10,198,1652,311,2009-04-10 06:07:00,2009-04-10 06:30:00,23
3000,2009-04-28,233,1785,567,2009-04-28 16:49:00,2009-04-28 17:29:00,40
3001,2009-04-22,239,1798,459,2009-04-22 07:39:00,2009-04-22 08:36:00,57
3002,2009-05-21,146,1125,504,2009-05-21 12:35:00,2009-05-21 12:46:00,11
3003,2009-09-07,175,1417,322,2009-09-07 05:52:00,2009-09-07 06:51:00,59
3004,2009-09-30,181,1479,312,2009-09-30 15:17:00,2009-09-30 15:26:00,9
3005,2009-02-20,117,835,442,2009-02-20 08:00:00,2009-02-20 08:49:00,49
3006,2009-05-30,140,1067,468,2009-05-30 02:23:00,2009-05-30 03:03:00,40
3007,2009-02-01,107,740,454,2009-02-01 16:55:00,2009-02-01 17:51:00,56
3008,2009-11-08,22,218,529,2009-11-08 13:52:00,2009-11-08 14:43:00,51
3009,2009-06-07,162,1287,379,2009-06-07 18:19:00,2009-06-07 18:49:00,30
3010,2009-11-29,8,80,320,2009-11-29 04:22:00,2009-11-29 04:25:00,3
3011,2009-07-30,282,1864,555,2009-07-30 02:30:00,2009-07-30 02:40:00,10
3012,2009-09-01,58,360,310,2009-09-01 03:00:00,2009-09-01 03:52:00,52
3013,2009-03-13,157,1237,496,2009-03-13 06:10:00,2009-03-13 06:11:00,1
3014,2009-10-07,128,944,404,2009-10-07 03:58:00,2009-10-07 04:04:00,6
3015,2009-02-24,145,1119,335,2009-02-24 14:59:00,2009-02-24 15:32:00,33
3016,2009-01-13,187,1537,393,2009-01-13 20:35:00,2009-01-13 21:03:00,28
3017,2009-09-20,180,1473,503,2009-09-20 02:08:00,2009-09-20 02:28:00,20
3018,2009-12-06,139,1060,312,2009-12-06 17:12:00,2009-12-06 17:23:00,11
3019,2009-05-10,33,327,508,2009-05-10 01:46:00,2009-05-10 01:51:00,5
3020,2009-10-12,89,572,544,2009-10-12 12:19:00,2009-10-12 12:58:00,39
3021,2009-06-08,161,1274,331,2009-06-08 16:17:00,2009-06-08 16:46:00,29
3022,2009-09-20,275,1839,467,2009-09-20 04:35:00,2009-09-20 04:58:00,23
3023,2009-07-01,22,215,539,2009-07-01 08:26:00,2009-07-01 09:10:00,44
3024,2009-04-04,118,844,349,2009-04-04 10:37:00,2009-04-04 11:33:00,56
3025,2009-11-29,125,916,562,2009-11-29 11:40:00,2009-11-29 12:16:00,36
3026,2009-07-12,275,1838,542,2009-07-12 07:24:00,2009-07-12 08:15:00,51
3027,2009-09-27,130,965,465,2009-09-27 07:32:00,2009-09-27 07:33:00,1
3028,2009-08-17,1,4,571,2009-08-17 02:06:00,2009-08-17 09:46:00,460
3029,2009-05-16,51,2374,361,2009-05-16 05:12:00,2009-05-16 06:04:00,52
3030,2009-02-05,224,1738,385,2009-02-05 20:02:00,2009-02-05 20:23:00,21
3031,2009-09-22,73,417,390,2009-09-22 14:17:00,2009-09-22 14:22:00,5
3032,2009-10-16,178,1449,576,2009-10-16 17:04:00,2009-10-17 10:45:00,1061
3033,2009-06-16,163,1301,335,2009-06-16 02:03:00,2009-06-16 02:13:00,10
3034,2009-10-28,164,1312,408,2009-10-28 19:26:00,2009-10-28 20:14:00,48
3035,2009-11-10,247,1808,536,2009-11-10 15:06:00,2009-11-10 15:25:00,19
3036,2009-12-23,111,772,456,2009-12-23 20:48:00,2009-12-23 21:19:00,31
3037,2009-11-18,297,1935,311,2009-11-18 03:00:00,2009-11-18 03:11:00,11
3038,2009-07-29,48,2337,447,2009-07-29 20:45:00,2009-07-29 21:12:00,27
3039,2009-03-22,224,1745,308,2009-03-22 17:39:00,2009-03-22 17:58:00,19
3040,2009-02-06,255,2182,464,2009-02-06 20:58:00,2009-02-06 21:03:00,5
3041,2009-05-29,19,186,439,2009-05-29 19:39:00,2009-05-29 20:27:00,48
3042,2009-02-17,64,2741,530,2009-02-17 03:52:00,2009-02-17 04:41:00,49
3043,2009-09-16,80,489,314,2009-09-16 11:59:00,2009-09-16 12:41:00,42
3044,2009-07-10,99,661,569,2009-07-10 15:53:00,2009-07-10 16:11:00,18
3045,2009-01-31,125,920,331,2009-01-31 11:43:00,2009-01-31 12:02:00,19
3046,2009-08-18,252,2511,571,2009-08-18 03:19:00,2009-08-18 03:54:00,35
3047,2009-07-09,85,536,371,2009-07-09 05:28:00,2009-07-09 06:24:00,56
3048,2009-06-09,21,203,529,2009-06-09 01:39:00,2009-06-09 01:44:00,5
3049,2009-08-29,300,2665,515,2009-08-29 02:48:00,2009-08-29 03:22:00,34
3050,2009-10-06,186,1532,413,2009-10-06 09:46:00,2009-10-06 10:29:00,43
3051,2009-01-20,167,1338,507,2009-01-20 17:42:00,2009-01-20 18:37:00,55
3052,2009-04-04,95,629,438,2009-04-04 09:41:00,2009-04-04 10:13:00,32
3053,2009-06-11,148,1147,535,2009-06-11 01:39:00,2009-06-11 02:32:00,53
3054,2009-10-31,23,228,412,2009-10-31 08:05:00,2009-10-31 08:44:00,39
3055,2009-08-31,166,1332,326,2009-08-31 12:01:00,2009-08-31 12:24:00,23
3056,2009-01-14,95,630,426,2009-01-14 16:09:00,2009-01-14 17:04:00,55
3057,2009-01-01,183,1496,542,2009-01-01 19:58:00,2009-01-01 20:27:00,29
3058,2009-12-31,102,699,348,2009-12-31 14:59:00,2009-12-31 15:47:00,48
3059,2009-06-22,191,1573,568,2009-06-22 08:32:00,2009-06-22 09:29:00,57
3060,2009-06-17,38,1971,508,2009-06-17 20:12:00,2009-06-17 20:40:00,28
3061,2009-11-21,268,1828,576,2009-11-21 07:43:00,2009-11-22 05:48:00,1325
3062,2009-05-14,178,1452,551,2009-05-14 16:34:00,2009-05-14 16:43:00,9
3063,2009-12-02,194,1612,386,2009-12-02 07:01:00,2009-12-02 07:04:00,3
3064,2009-09-13,156,1227,444,2009-09-13 16:37:00,2009-09-13 17:33:00,56
3065,2009-02-28,19,187,461,2009-02-28 14:26:00,2009-02-28 14:27:00,1
3066,2009-03-28,78,465,388,2009-03-28 20:17:00,2009-03-28 20:54:00,37
3067,2009-04-03,224,1739,437,2009-04-03 03:07:00,2009-04-03 03:54:00,47
3068,2009-03-24,128,948,361,2009-03-24 02:07:00,2009-03-24 02:24:00,17
3069,2009-04-03,268,1833,573,2009-04-03 02:12:00,2009-04-03 14:20:00,728
3070,2009-01-14,10,96,555,2009-01-14 09:34:00,2009-01-14 09:44:00,10
3071,2009-12-02,156,1225,294,2009-12-02 00:58:00,2009-12-02 01:14:00,16
3072,2009-09-11,232,2474,542,2009-09-11 04:04:00,2009-09-11 04:19:00,15
3073,2009-10-18,197,1633,540,2009-10-18 11:51:00,2009-10-18 11:53:00,2
3074,2009-12-31,150,1166,467,2009-12-31 17:32:00,2009-12-31 17:34:00,2
3075,2009-02-11,72,411,589,2009-02-11 15:23:00,2009-02-12 07:52:00,989
3076,2009-08-06,13,126,408,2009-08-06 18:43:00,2009-08-06 19:36:00,53
3077,2009-11-06,148,1149,413,2009-11-06 07:26:00,2009-11-06 07:44:00,18
3078,2009-11-09,119,856,386,2009-11-09 05:59:00,2009-11-09 06:39:00,40
3079,2009-07-22,206,2417,537,2009-07-22 12:53:00,2009-07-22 13:44:00,51
3080,2009-11-11,146,1126,592,2009-11-11 16:41:00,2009-11-12 15:21:00,1360
3081,2009-06-26,185,1518,375,2009-06-26 15:47:00,2009-06-26 16:25:00,38
3082,2009-10-06,296,2657,404,2009-10-06 00:42:00,2009-10-06 01:28:00,46
3083,2009-09-11,94,617,528,2009-09-11 15:03:00,2009-09-11 15:08:00,5
3084,2009-09-22,29,287,344,2009-09-22 16:30:00,2009-09-22 17:03:00,33
3085,2009-02-18,276,1848,329,2009-02-18 00:07:00,2009-02-18 00:09:00,2
3086,2009-01-15,136,1027,293,2009-01-15 04:19:00,2009-01-15 04:59:00,40
3087,2009-04-02,249,1812,424,2009-04-02 11:00:00,2009-04-02 11:57:00,57
3088,2009-05-24,38,1970,454,2009-05-24 09:39:00,2009-05-24 09:54:00,15
3089,2009-05-22,297,1935,454,2009-05-22 14:15:00,2009-05-22 14:43:00,28
3090,2009-06-26,93,2068,545,2009-06-26 05:46:00,2009-06-26 06:08:00,22
3091,2009-02-26,10,97,452,2009-02-26 07:55:00,2009-02-26 08:35:00,40
3092,2009-06-30,295,2274,337,2009-06-30 03:40:00,2009-06-30 04:15:00,35
3093,2009-10-10,160,1269,583,2009-10-10 04:36:00,2009-10-10 13:39:00,543
3094,2009-09-17,101,686,353,2009-09-17 01:18:00,2009-09-17 01:34:00,16
3095,2009-04-08,89,579,440,2009-04-08 03:04:00,2009-04-08 03:23:00,19
3096,2009-12-22,31,302,343,2009-12-22 16:58:00,2009-12-22 17:57:00,59
3097,2009-03-28,202,2081,426,2009-03-28 05:22:00,2009-03-28 05:43:00,21
3098,2009-05-03,189,1555,410,2009-05-03 14:47:00,2009-05-03 14:50:00,3
3099,2009-04-28,177,1441,549,2009-04-28 16:26:00,2009-04-28 17:04:00,38
3100,2009-07-31,164,1311,444,2009-07-31 11:34:00,2009-07-31 12:21:00,47
3101,2009-03-31,304,2892,438,2009-03-31 18:18:00,2009-03-31 18:50:00,32
3102,2009-10-21,277,2876,576,2009-10-21 11:45:00,2009-10-22 03:55:00,970
3103,2009-06-09,48,2343,345,2009-06-09 15:36:00,2009-06-09 15:55:00,19
3104,2009-08-03,32,320,328,2009-08-03 07:13:00,2009-08-03 07:17:00,4
3105,2009-09-19,239,1794,473,2009-09-19 13:23:00,2009-09-19 13:49:00,26
3106,2009-11-06,166,1327,373,2009-11-06 07:58:00,2009-11-06 08:01:00,3
3107,2009-01-03,30,297,480,2009-01-03 11:58:00,2009-01-03 12:03:00,5
3108,2009-09-16,146,1129,524,2009-09-16 15:30:00,2009-09-16 15:31:00,1
3109,2009-04-05,38,1974,356,2009-04-05 05:44:00,2009-04-05 06:14:00,30
3110,2009-01-13,120,874,326,2009-01-13 20:49:00,2009-01-13 21:31:00,42
3111,2009-11-06,108,750,408,2009-11-06 16:51:00,2009-11-06 17:25:00,34
3112,2009-08-03,52,2378,328,2009-08-03 16:47:00,2009-08-03 16:59:00,12
3113,2009-01-16,193,1602,532,2009-01-16 05:41:00,2009-01-16 06:07:00,26
3114,2009-03-30,189,1555,397,2009-03-30 16:52:00,2009-03-30 16:58:00,6
3115,2009-04-15,150,1171,362,2009-04-15 10:45:00,2009-04-15 10:54:00,9
3116,2009-08-21,29,286,508,2009-08-21 10:09:00,2009-08-21 10:19:00,10
3117,2009-12-04,13,131,367,2009-12-04 11:19:00,2009-12-04 11:57:00,38
3118,2009-11-22,267,2233,367,2009-11-22 08:06:00,2009-11-22 08:42:00,36
3119,2009-06-20,149,1158,349,2009-06-20 13:40:00,2009-06-20 14:13:00,33
3120,2009-05-13,33,323,417,2009-05-13 04:35:00,2009-05-13 05:07:00,32
3121,2009-07-03,249,1815,509,2009-07-03 15:12:00,2009-07-03 16:02:00,50
3122,2009-02-18,107,733,521,2009-02-18 05:43:00,2009-02-18 06:23:00,40
3123,2009-11-05,218,1722,351,2009-11-05 20:26:00,2009-11-05 21:18:00,52
3124,2009-02-19,12,117,448,2009-02-19 14:56:00,2009-02-19 15:47:00,51
3125,2009-03-04,267,2232,502,2009-03-04 08:58:00,2009-03-04 09:20:00,22
3126,2009-10-11,4,33,573,2009-10-11 01:27:00,2009-10-12 00:19:00,1372
3127,2009-12-02,9,85,462,2009-12-02 02:35:00,2009-12-02 03:18:00,43
3128,2009-10-17,270,2586,421,2009-10-17 13:00:00,2009-10-17 13:33:00,33
3129,2009-06-14,198,1647,486,2009-06-14 02:39:00,2009-06-14 02:43:00,4
3130,2009-02-26,139,1059,314,2009-02-26 13:25:00,2009-02-26 14:12:00,47
3131,2009-02-10,249,1812,404,2009-02-10 17:38:00,2009-02-10 18:18:00,40
3132,2009-07-16,296,2657,520,2009-07-16 12:26:00,2009-07-16 13:11:00,45
3133,2009-12-02,211,1693,382,2009-12-02 11:29:00,2009-12-02 11:34:00,5
3134,2009-06-04,97,647,426,2009-06-04 18:40:00,2009-06-04 19:12:00,32
3135,2009-11-07,86,549,401,2009-11-07 11:32:00,2009-11-07 11:44:00,12
3136,2009-11-09,296,2654,373,2009-11-09 09:55:00,2009-11-09 10:34:00,39
3137,2009-07-14,122,891,362,2009-07-14 00:18:00,2009-07-14 00:26:00,8
3138,2009-08-15,189,1557,469,2009-08-15 20:35:00,2009-08-15 21:13:00,38
3139,2009-03-31,50,2358,508,2009-03-31 16:09:00,2009-03-31 16:47:00,38
3140,2009-03-03,149,1159,308,2009-03-03 01:26:00,2009-03-03 02:18:00,52
3141,2009-05-02,194,1604,564,2009-05-02 16:54:00,2009-05-02 17:51:00,57
3142,2009-05-09,35,2310,370,2009-05-09 02:21:00,2009-05-09 02:57:00,36
3143,2009-03-20,218,1724,314,2009-03-20 15:38:00,2009-03-20 15:43:00,5
3144,2009-09-09,212,2774,513,2009-09-09 12:18:00,2009-09-09 13:15:00,57
3145,2009-08-29,250,1823,528,2009-08-29 11:14:00,2009-08-29 11:50:00,36
3146,2009-07-22,62,2726,476,2009-07-22 14:18:00,2009-07-22 14:40:00,22
3147,2009-12-30,120,871,394,2009-12-30 13:02:00,2009-12-30 13:22:00,20
3148,2009-03-16,48,2346,315,2009-03-16 18:14:00,2009-03-16 18:35:00,21
3149,2009-07-19,66,370,368,2009-07-19 03:39:00,2009-07-19 04:00:00,21
3150,2009-02-22,58,353,463,2009-02-22 07:32:00,2009-02-22 07:37:00,5
3151,2009-06-06,77,453,559,2009-06-06 13:32:00,2009-06-06 13:43:00,11
3152,2009-05-04,30,293,374,2009-05-04 16:29:00,2009-05-04 16:44:00,15
3153,2009-10-25,69,400,352,2009-10-25 10:26:00,2009-10-25 10:45:00,19
3154,2009-08-15,60,2702,536,2009-08-15 16:41:00,2009-08-15 17:07:00,26
3155,2009-12-02,102,691,556,2009-12-02 16:35:00,2009-12-02 16:51:00,16
3156,2009-09-04,30,300,559,2009-09-04 11:41:00,2009-09-04 11:52:00,11
3157,2009-10-08,75,440,322,2009-10-08 11:30:00,2009-10-08 12:00:00,30
3158,2009-08-21,61,2716,324,2009-08-21 14:22:00,2009-08-21 14:33:00,11
3159,2009-08-02,43,2016,341,2009-08-02 00:38:00,2009-08-02 01:30:00,52
3160,2009-03-21,112,787,392,2009-03-21 12:05:00,2009-03-21 12:47:00,42
3161,2009-01-20,88,568,477,2009-01-20 19:03:00,2009-01-20 19:18:00,15
3162,2009-10-02,96,642,462,2009-10-02 20:05:00,2009-10-02 20:35:00,30
3163,2009-01-08,39,1985,437,2009-01-08 09:19:00,2009-01-08 09:53:00,34
3164,2009-06-26,257,2537,336,2009-06-26 15:53:00,2009-06-26 15:55:00,2
3165,2009-10-30,61,2710,490,2009-10-30 12:44:00,2009-10-30 12:50:00,6
3166,2009-06-23,20,197,428,2009-06-23 00:29:00,2009-06-23 01:07:00,38
3167,2009-09-16,94,618,303,2009-09-16 09:08:00,2009-09-16 10:02:00,54
3168,2009-10-10,62,2726,427,2009-10-10 07:35:00,2009-10-10 08:29:00,54
3169,2009-02-20,127,941,579,2009-02-20 10:12:00,2009-02-20 12:26:00,134
3170,2009-02-17,250,1819,484,2009-02-17 09:36:00,2009-02-17 10:25:00,49
3171,2009-05-24,42,2001,402,2009-05-24 07:28:00,2009-05-24 07:34:00,6
3172,2009-02-27,236,2146,386,2009-02-27 13:42:00,2009-02-27 14:33:00,51
3173,2009-02-16,22,220,481,2009-02-16 10:46:00,2009-02-16 11:17:00,31
3174,2009-01-03,192,1586,474,2009-01-03 03:14:00,2009-01-03 03:55:00,41
3175,2009-06-06,259,2200,325,2009-06-06 07:23:00,2009-06-06 07:45:00,22
3176,2009-09-30,132,986,456,2009-09-30 16:15:00,2009-09-30 16:29:00,14
3177,2009-09-14,245,2152,328,2009-09-14 12:27:00,2009-09-14 13:07:00,40
3178,2009-10-14,35,2307,410,2009-10-14 02:46:00,2009-10-14 03:44:00,58
3179,2009-11-23,278,2612,444,2009-11-23 05:22:00,2009-11-23 05:38:00,16
3180,2009-04-13,131,976,341,2009-04-13 03:07:00,2009-04-13 03:22:00,15
3181,2009-06-18,268,1834,443,2009-06-18 03:09:00,2009-06-18 03:39:00,30
3182,2009-02-03,26,255,389,2009-02-03 17:15:00,2009-02-03 17:17:00,2
3183,2009-09-10,7,70,578,2009-09-10 12:18:00,2009-09-10 13:53:00,95
3184,2009-04-29,253,2521,486,2009-04-29 11:57:00,2009-04-29 12:12:00,15
3185,2009-03-02,64,2746,571,2009-03-02 20:08:00,2009-03-03 18:05:00,1317
3186,2009-12-08,253,2524,456,2009-12-08 17:47:00,2009-12-08 18:07:00,20
3187,2009-12-05,245,2161,392,2009-12-05 00:47:00,2009-12-05 01:42:00,55
3188,2009-10-15,99,663,576,2009-10-15 06:23:00,2009-10-15 11:09:00,286
3189,2009-04-16,43,2013,359,2009-04-16 06:56:00,2009-04-16 07:45:00,49
3190,2009-08-28,12,114,485,2009-08-28 17:14:00,2009-08-28 17:21:00,7
3191,2009-08-12,235,2485,422,2009-08-12 08:40:00,2009-08-12 09:36:00,56
3192,2009-08-30,267,2226,532,2009-08-30 16:45:00,2009-08-30 17:44:00,59
3193,2009-10-23,145,1119,502,2009-10-23 11:59:00,2009-10-23 12:33:00,34
3194,2009-04-12,132,988,298,2009-04-12 07:14:00,2009-04-12 07:55:00,41
3195,2009-07-13,166,1328,423,2009-07-13 20:22:00,2009-07-13 20:54:00,32
3196,2009-09-05,135,1019,380,2009-09-05 00:16:00,2009-09-05 01:02:00,46
3197,2009-09-11,218,1726,326,2009-09-11 12:27:00,2009-09-11 13:10:00,43
3198,2009-08-08,195,1615,327,2009-08-08 09:58:00,2009-08-08 10:29:00,31
3199,2009-01-20,179,1464,445,2009-01-20 03:49:00,2009-01-20 04:32:00,43
3200,2009-01-14,248,2845,338,2009-01-14 16:48:00,2009-01-14 17:43:00,55
3201,2009-03-11,235,2486,592,2009-03-11 18:26:00,2009-03-12 11:52:00,1046
3202,2009-11-29,50,2362,455,2009-11-29 08:43:00,2009-11-29 09:35:00,52
3203,2009-08-24,244,2840,467,2009-08-24 16:05:00,2009-08-24 16:09:00,4
3204,2009-11-10,35,2307,372,2009-11-10 19:36:00,2009-11-10 19:49:00,13
3205,2009-03-17,247,1803,294,2009-03-17 10:08:00,2009-03-17 10:58:00,50
3206,2009-04-22,154,1209,499,2009-04-22 06:50:00,2009-04-22 07:37:00,47
3207,2009-04-01,170,1364,329,2009-04-01 04:46:00,2009-04-01 05:32:00,46
3208,2009-02-14,292,1920,527,2009-02-14 17:21:00,2009-02-14 17:30:00,9
3209,2009-03-15,111,779,544,2009-03-15 05:12:00,2009-03-15 05:25:00,13
3210,2009-03-16,60,2706,437,2009-03-16 15:09:00,2009-03-16 15:19:00,10
3211,2009-07-05,164,1311,393,2009-07-05 13:29:00,2009-07-05 13:33:00,4
3212,2009-06-14,16,151,527,2009-06-14 17:53:00,2009-06-14 18:31:00,38
3213,2009-07-09,220,1731,408,2009-07-09 18:48:00,2009-07-09 18:51:00,3
3214,2009-05-30,131,982,338,2009-05-30 11:37:00,2009-05-30 12:30:00,53
3215,2009-01-22,58,360,503,2009-01-22 17:22:00,2009-01-22 18:00:00,38
3216,2009-09-06,89,578,345,2009-09-06 19:29:00,2009-09-06 20:23:00,54
3217,2009-03-24,165,1316,426,2009-03-24 15:02:00,2009-03-24 16:01:00,59
3218,2009-03-06,246,2164,523,2009-03-06 07:30:00,2009-03-06 08:04:00,34
3219,2009-11-02,263,2222,456,2009-11-02 06:21:00,2009-11-02 06:52:00,31
3220,2009-08-18,128,953,448,2009-08-18 15:52:00,2009-08-18 16:24:00,32
3221,2009-03-01,240,2501,330,2009-03-01 07:28:00,2009-03-01 07:30:00,2
3222,2009-10-07,54,2398,341,2009-10-07 17:54:00,2009-10-07 18:10:00,16
3223,2009-09-04,4,31,412,2009-09-04 18:50:00,2009-09-04 18:55:00,5
3224,2009-09-22,217,1717,297,2009-09-22 12:13:00,2009-09-22 12:39:00,26
3225,2009-12-09,208,2430,431,2009-12-09 08:24:00,2009-12-09 09:22:00,58
3226,2009-01-30,28,282,446,2009-01-30 10:06:00,2009-01-30 10:44:00,38
3227,2009-11-21,20,195,464,2009-11-21 16:09:00,2009-11-21 16:44:00,35
3228,2009-03-07,34,341,551,2009-03-07 06:43:00,2009-03-07 07:04:00,21
3229,2009-02-03,178,1446,428,2009-02-03 08:31:00,2009-02-03 08:54:00,23
3230,2009-09-02,73,416,296,2009-09-02 02:11:00,2009-09-02 02:20:00,9
3231,2009-03-14,77,452,328,2009-03-14 09:54:00,2009-03-14 10:40:00,46
3232,2009-10-28,206,2422,326,2009-10-28 04:59:00,2009-10-28 05:01:00,2
3233,2009-12-27,175,1419,319,2009-12-27 01:31:00,2009-12-27 01:54:00,23
3234,2009-08-20,111,779,406,2009-08-20 10:08:00,2009-08-20 10:35:00,27
3235,2009-08-27,20,194,528,2009-08-27 12:35:00,2009-08-27 12:44:00,9
3236,2009-05-18,62,2722,341,2009-05-18 16:49:00,2009-05-18 16:54:00,5
3237,2009-10-31,124,905,502,2009-10-31 03:56:00,2009-10-31 04:04:00,8
3238,2009-04-05,85,537,528,2009-04-05 11:42:00,2009-04-05 12:38:00,56
3239,2009-08-22,29,292,583,2009-08-22 12:16:00,2009-08-22 17:27:00,311
3240,2009-02-26,286,1891,494,2009-02-26 00:12:00,2009-02-26 00:59:00,47
3241,2009-10-22,93,2068,373,2009-10-22 02:48:00,2009-10-22 03:31:00,43
3242,2009-06-17,29,291,460,2009-06-17 15:11:00,2009-06-17 15:39:00,28
3243,2009-07-02,173,1395,554,2009-07-02 03:42:00,2009-07-02 04:06:00,24
3244,2009-04-12,172,1388,326,2009-04-12 07:51:00,2009-04-12 08:34:00,43
3245,2009-10-01,80,483,384,2009-10-01 05:24:00,2009-10-01 05:50:00,26
3246,2009-12-18,84,530,339,2009-12-18 18:06:00,2009-12-18 18:56:00,50
3247,2009-02-18,115,816,423,2009-02-18 20:40:00,2009-02-18 20:53:00,13
3248,2009-07-03,75,441,309,2009-07-03 18:28:00,2009-07-03 19:07:00,39
3249,2009-09-14,149,1154,552,2009-09-14 12:41:00,2009-09-14 12:59:00,18
3250,2009-11-04,179,1457,438,2009-11-04 10:42:00,2009-11-04 11:03:00,21
3251,2009-10-16,220,1729,296,2009-10-16 03:52:00,2009-10-16 04:30:00,38
3252,2009-03-09,95,627,437,2009-03-09 05:23:00,2009-03-09 05:27:00,4
3253,2009-11-09,49,2351,571,2009-11-09 02:24:00,2009-11-10 00:40:00,1336
3254,2009-02-10,9,86,322,2009-02-10 15:50:00,2009-02-10 16:47:00,57
3255,2009-06-24,80,484,391,2009-06-24 00:22:00,2009-06-24 00:42:00,20
3256,2009-04-18,138,1054,375,2009-04-18 01:09:00,2009-04-18 02:03:00,54
3257,2009-11-04,166,1328,522,2009-11-04 15:54:00,2009-11-04 16:34:00,40
3258,2009-03-04,75,439,402,2009-03-04 10:07:00,2009-03-04 10:08:00,1
3259,2009-11-15,236,2148,385,2009-11-15 06:19:00,2009-11-15 06:33:00,14
3260,2009-01-30,61,2717,335,2009-01-30 07:45:00,2009-01-30 08:01:00,16
3261,2009-05-01,235,2486,546,2009-05-01 02:41:00,2009-05-01 03:25:00,44
3262,2009-11-23,23,227,392,2009-11-23 06:11:00,2009-11-23 06:40:00,29
3263,2009-09-27,111,776,471,2009-09-27 19:59:00,2009-09-27 20:11:00,12
3264,2009-02-10,134,1014,566,2009-02-10 08:59:00,2009-02-10 09:49:00,50
3265,2009-03-15,51,2369,502,2009-03-15 01:48:00,2009-03-15 02:11:00,23
3266,2009-07-22,148,1152,535,2009-07-22 11:32:00,2009-07-22 12:30:00,58
3267,2009-07-25,260,2864,371,2009-07-25 17:57:00,2009-07-25 18:34:00,37
3268,2009-05-07,169,1362,495,2009-05-07 13:07:00,2009-05-07 13:36:00,29
3269,2009-05-10,25,252,413,2009-05-10 17:26:00,2009-05-10 17:38:00,12
3270,2009-02-11,89,571,526,2009-02-11 06:48:00,2009-02-11 07:31:00,43
3271,2009-09-06,256,2192,391,2009-09-06 10:33:00,2009-09-06 10:56:00,23
3272,2009-12-31,294,2648,578,2009-12-31 01:48:00,2009-12-31 19:26:00,1058
3273,2009-06-17,217,1714,419,2009-06-17 00:43:00,2009-06-17 01:05:00,22
3274,2009-02-08,104,713,401,2009-02-08 14:24:00,2009-02-08 15:18:00,54
3275,2009-08-25,57,343,448,2009-08-25 15:17:00,2009-08-25 15:25:00,8
3276,2009-11-16,290,1908,477,2009-11-16 07:11:00,2009-11-16 07:45:00,34
3277,2009-03-12,85,540,362,2009-03-12 15:45:00,2009-03-12 16:09:00,24
3278,2009-11-24,182,1484,382,2009-11-24 03:58:00,2009-11-24 04:24:00,26
3279,2009-02-13,265,2566,301,2009-02-13 16:38:00,2009-02-13 16:54:00,16
3280,2009-07-31,255,2183,509,2009-07-31 00:14:00,2009-07-31 00:59:00,45
3281,2009-10-25,125,918,390,2009-10-25 05:25:00,2009-10-25 05:31:00,6
3282,2009-10-28,264,2555,340,2009-10-28 03:51:00,2009-10-28 04:12:00,21
3283,2009-08-21,110,770,560,2009-08-21 19:15:00,2009-08-21 19:33:00,18
3284,2009-10-29,57,345,460,2009-10-29 12:45:00,2009-10-29 13:35:00,50
3285,2009-12-14,44,2019,533,2009-12-14 04:10:00,2009-12-14 04:34:00,24
3286,2009-07-28,186,1528,334,2009-07-28 11:45:00,2009-07-28 12:11:00,26
